DIRECT, 2, TOTAL, 23.6935, 254.307, 116.539, 229.408, 109.34, 217.816, 217.325, 217.218, 116.043, 306.57, 304.984, 305.152, 78.7783, 78.8127, 78.7616, 78.9163
DIRECT, 2, CONV, 10.0598, 206.699, 101.047, 204.48, 100.484, 203.675, 203.203, 202.712, 110.079, 297.003, 295.253, 295.259, 74.1617, 74.1642, 74.1873, 74.1725
DIRECT, 2, OVERHEAD, 0.42928, 8.89152, 2.34435, 4.74605, 1.16893, 2.31795, 2.38701, 2.36627, 0.624864, 1.24256, 1.20717, 1.2071, 0.343712, 0.339744, 0.33904, 0.337632
DIRECT, 4, TOTAL, 44.303, 507.64, 235.295, 458.735, 220.13, 435.873, 436.88, 437.708, 235.225, 542.439, 548.206, 543.581, 127.104, 127.064, 127.629, 127.451
DIRECT, 4, CONV, 17.7152, 413.167, 204.541, 410.284, 202.645, 409.457, 410.641, 410.791, 224.154, 526.516, 532.375, 527.039, 118.885, 120.189, 119.943, 120.086
DIRECT, 4, OVERHEAD, 0.849568, 17.7773, 4.70589, 9.36944, 2.3368, 4.64189, 4.64976, 4.69498, 1.2593, 2.50272, 2.45014, 2.44, 0.696256, 0.697504, 0.70832, 0.703328
DIRECT, 8, TOTAL, 82.3579, 1030.62, 478.137, 940.869, 448.535, 914.977, 915.551, 917.648, 469.742, 979.314, 982.255, 984.304, 236.332, 238.866, 238.95, 238.987
DIRECT, 8, CONV, 32.8471, 845.826, 418.309, 844.9, 416.724, 863.048, 864.703, 866.179, 450.604, 949.921, 952.753, 955.048, 225.813, 228.146, 228.427, 228.443
DIRECT, 8, OVERHEAD, 1.7225, 35.7143, 9.33837, 18.7057, 4.68522, 9.24278, 9.31686, 9.4215, 2.51466, 4.96582, 5.03869, 5.0463, 1.41923, 1.42653, 1.41875, 1.45974
IM2COL, 1, TOTAL, 11.2409, 11.9714, 5.58691, 6.85613, 3.67638, 5.67222, 5.54051, 5.64166, 4.21808, 6.1055, 6.06954, 6.07568, 3.06682, 3.14704, 3.07734, 3.09562
IM2COL, 1, CONV, 0.051168, 0.796032, 0.207136, 0.40288, 0.117824, 0.222144, 0.210208, 0.208896, 0.061056, 0.11408, 0.112704, 0.113536, 0.039104, 0.039616, 0.03872, 0.039872
IM2COL, 1, OVERHEAD, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01
IM2COL, 2, TOTAL, 12.4375, 22.986, 9.47075, 12.3037, 5.77798, 8.53683, 8.44819, 8.55635, 4.50499, 7.43338, 7.41354, 7.40605, 4.16714, 4.17296, 4.14518, 4.1729
IM2COL, 2, CONV, 0.086144, 1.57798, 0.404064, 0.800416, 0.210304, 0.409312, 0.409568, 0.40848, 0.111136, 0.227616, 0.215648, 0.215936, 0.063744, 0.063776, 0.061664, 0.064032
IM2COL, 2, OVERHEAD, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01
IM2COL, 4, TOTAL, 23.3838, 44.1927, 19.1253, 22.894, 9.54912, 13.4569, 13.3924, 13.8452, 7.40966, 9.54646, 9.48093, 9.53219, 5.15914, 5.27526, 5.24298, 5.18883
IM2COL, 4, CONV, 0.157696, 3.1383, 0.805504, 1.59984, 0.41024, 0.807904, 0.810176, 0.814272, 0.2136, 0.418144, 0.415872, 0.419936, 0.111712, 0.116032, 0.113024, 0.111904
IM2COL, 4, OVERHEAD, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01
IM2COL, 8, TOTAL, 45.2297, 84.3134, 33.3021, 41.7565, 19.0309, 24.2879, 25.161, 24.2956, 11.0924, 14.8296, 14.8076, 15.0589, 6.404, 6.32384, 6.39552, 6.47744
IM2COL, 8, CONV, 0.3072, 6.33232, 1.6361, 3.26048, 0.829696, 1.65683, 1.66064, 1.65251, 0.423488, 0.83904, 0.838496, 0.841536, 0.21824, 0.218048, 0.219232, 0.22192
IM2COL, 8, OVERHEAD, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01
IM2COL, 1, TOTAL, 6.63059, 11.7939, 5.41325, 6.9425, 3.46083, 4.79693, 4.69814, 4.75658, 3.18282, 4.84541, 4.72906, 4.79827, 3.37693, 3.30915, 3.34291, 3.37763
IM2COL, 1, CONV, 0.043904, 0.812544, 0.208288, 0.414656, 0.107872, 0.211008, 0.21088, 0.209024, 0.054944, 0.111296, 0.110944, 0.10944, 0.031232, 0.031456, 0.029984, 0.031264
IM2COL, 1, OVERHEAD, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01
IM2COL, 2, TOTAL, 12.035, 23.0712, 9.62742, 13.3063, 6.36416, 8.4448, 8.38819, 8.48381, 4.75418, 7.32749, 7.29203, 7.29981, 4.21418, 4.16509, 4.11478, 4.15597
IM2COL, 2, CONV, 0.08832, 1.58666, 0.409408, 0.806784, 0.21088, 0.411488, 0.411968, 0.413632, 0.111104, 0.216128, 0.216032, 0.214208, 0.063456, 0.062272, 0.062176, 0.062752
IM2COL, 2, OVERHEAD, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01
IM2COL, 4, TOTAL, 23.0753, 45.4764, 19.8193, 24.1361, 10.8009, 13.5756, 13.518, 13.6045, 6.75578, 10.0039, 10.0965, 9.98746, 4.89136, 4.99664, 4.94893, 4.90918
IM2COL, 4, CONV, 0.163136, 3.16675, 0.8088, 1.62048, 0.411456, 0.822624, 0.819776, 0.824064, 0.212704, 0.42368, 0.423872, 0.423968, 0.112128, 0.114848, 0.112864, 0.113536
IM2COL, 4, OVERHEAD, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01
IM2COL, 8, TOTAL, 45.361, 87.2632, 33.5794, 44.1116, 18.1663, 24.6353, 24.4334, 24.4982, 11.2572, 14.3908, 14.5857, 14.4794, 6.38438, 6.46995, 6.47645, 6.66282
IM2COL, 8, CONV, 0.311104, 6.38733, 1.64218, 3.27104, 0.831936, 1.65478, 1.65965, 1.64957, 0.42112, 0.837024, 0.844288, 0.865856, 0.216768, 0.226688, 0.217824, 0.218464
IM2COL, 8, OVERHEAD, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01
IM2COL, 1, TOTAL, 6.2425, 12.0145, 5.51651, 6.79984, 3.36422, 4.74992, 4.74582, 4.78608, 2.97418, 4.78893, 4.71968, 4.76742, 2.92083, 2.98106, 2.9825, 2.97942
IM2COL, 1, CONV, 0.044896, 0.806496, 0.209984, 0.413792, 0.10608, 0.208256, 0.209312, 0.211296, 0.055392, 0.109056, 0.109216, 0.112864, 0.029344, 0.030112, 0.030336, 0.03072
IM2COL, 1, OVERHEAD, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01
IM2COL, 2, TOTAL, 12.0961, 23.5481, 9.5207, 12.0203, 5.96026, 8.5545, 8.55472, 8.33558, 4.43203, 7.26934, 7.27808, 7.16272, 4.36314, 4.15443, 4.27981, 4.19616
IM2COL, 2, CONV, 0.086592, 1.58733, 0.407744, 0.809888, 0.212192, 0.410688, 0.412768, 0.408448, 0.110656, 0.212832, 0.215232, 0.216192, 0.064864, 0.060896, 0.0616, 0.060128
IM2COL, 2, OVERHEAD, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01
IM2COL, 4, TOTAL, 23.3354, 44.8553, 18.5174, 23.3013, 10.771, 13.3485, 13.5877, 13.4665, 6.67286, 10.066, 11.3154, 10.1387, 5.68442, 4.92106, 4.91712, 5.0168
IM2COL, 4, CONV, 0.15904, 3.18134, 0.817856, 1.62266, 0.413792, 0.823008, 0.824384, 0.824768, 0.21168, 0.42336, 0.429152, 0.423936, 0.114208, 0.112192, 0.11152, 0.126528
IM2COL, 4, OVERHEAD, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01
IM2COL, 8, TOTAL, 46.7736, 84.9669, 34.4889, 44.8414, 19.7675, 26.1338, 24.8835, 24.9005, 11.3083, 15.5987, 15.295, 15.2823, 6.67984, 6.52618, 6.63763, 6.50586
IM2COL, 8, CONV, 0.3112, 6.39174, 1.64787, 3.27629, 0.833856, 1.66032, 1.65757, 1.65866, 0.418368, 0.844672, 0.844576, 0.838176, 0.223456, 0.218336, 0.227648, 0.218912
IM2COL, 8, OVERHEAD, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01
FFT, 1, TOTAL, 1044.52, 455.276, 238.485, 430.2, 195.914, 347.362, 363.271, 362.512, 231.558, 413.191, 435.642, 432.051, 113.098, 116.167, 108.076, 99.7245
FFT, 1, CONV, 1011.99, 201.017, 101.401, 200.725, 56.3526, 106.084, 106.173, 107.027, 87.7692, 171.575, 171.114, 170.554, 38.3212, 37.0675, 34.1078, 34.354
FFT, 1, OVERHEAD, 9.99306, 182.006, 85.5572, 157.805, 86.6331, 169.026, 180.29, 180.147, 90.1321, 165.126, 182.376, 180.935, 32.4571, 33.3209, 33.9356, 28.26
FFT, 2, TOTAL, 55.4134, 602.032, 320.197, 588.968, 253.313, 452.547, 475.305, 475.753, 308.645, 554.618, 577.209, 575.969, 154.636, 153.661, 147.457, 138.083
FFT, 2, CONV, 13.7189, 319.628, 158.241, 319.396, 88.1077, 171.563, 172.08, 172.449, 139.108, 274.158, 273.957, 274.802, 60.421, 59.5692, 55.8883, 54.8136
FFT, 2, OVERHEAD, 14.2842, 173.181, 82.7873, 156.506, 88.7068, 169.109, 184.972, 186.508, 90.5213, 165.149, 182.323, 183.092, 33.8088, 34.5551, 33.2157, 28.102
FFT, 4, TOTAL, 90.6566, 949.521, 471.201, 894.832, 361.616, 664.576, 691.979, 690.653, 458.545, 847.646, 849.925, 928.742, 225.68, 226.636, 219.214, 210.419
FFT, 4, CONV, 23.1552, 574.901, 273.117, 554.95, 152.592, 306.555, 309.086, 307.186, 239.852, 482.523, 480.121, 553.046, 102.404, 101.374, 99.1135, 97.7485
FFT, 4, OVERHEAD, 22.3308, 183.201, 81.9817, 159.833, 84.4479, 169.628, 188.165, 188.794, 92.015, 169.3, 182.42, 186.37, 34.5506, 33.9528, 33.9909, 28.5212
FFT, 8, TOTAL, 167.581, 1616.35, 807.526, 1514.4, 580.096, 1174.1, 1236.27, 1218.35, 743.34, 1566.43, 1478.51, 1475.7, 373.477, 364.3, 365.699, 363.051
FFT, 8, CONV, 42.3125, 1056.2, 507.359, 1023.07, 285.454, 657.584, 688.441, 677.305, 431.823, 1067.65, 942.754, 948.952, 188.558, 185.46, 186.61, 185.127
FFT, 8, OVERHEAD, 40.497, 205.262, 91.2229, 170.309, 83.2185, 171.455, 193.966, 190.581, 93.9674, 166.723, 187.566, 186.432, 34.1338, 34.0259, 34.2355, 35.2264
FFT, 1, TOTAL, 34.6166, 441.94, 241.41, 427.527, 199.106, 346.305, 364.809, 369.179, 235.26, 412.665, 434.164, 434.469, 112.907, 111.617, 112.28, 107.192
FFT, 1, CONV, 8.96, 207.608, 103.087, 199.873, 56.8164, 104.509, 104.685, 104.913, 88.7282, 172.036, 172.471, 172.697, 36.3826, 36.4971, 38.0107, 33.0358
FFT, 1, OVERHEAD, 9.40397, 168.845, 86.0874, 157.97, 86.3069, 169.354, 184.105, 184.846, 89.6674, 164.38, 181.332, 180.764, 33.3702, 32.5429, 32.7429, 33.0449
FFT, 2, TOTAL, 53.1467, 612.622, 316.677, 588.214, 254.598, 447.52, 472.852, 470.721, 308.149, 563.149, 581.843, 580.719, 152.723, 151.772, 151.069, 143.861
FFT, 2, CONV, 13.7281, 330.683, 158.259, 319.363, 88.3098, 169.221, 172.009, 172.475, 137.603, 274.862, 279.816, 277.553, 57.9583, 57.4286, 57.2704, 54.2782
FFT, 2, OVERHEAD, 13.9045, 173.644, 83.3556, 158.575, 86.7723, 169.059, 187.154, 184.75, 89.5156, 171.896, 185.799, 183.824, 32.2579, 32.7269, 34.052, 32.4624
FFT, 4, TOTAL, 91.7289, 1006.51, 466.983, 894.48, 363, 660.373, 731.479, 744.896, 455.715, 929.592, 866.633, 877.972, 223.512, 224.648, 224.166, 215.165
FFT, 4, CONV, 23.4242, 637.929, 274.771, 552.399, 150.111, 299.868, 349.77, 367.555, 237.406, 562.066, 483.005, 488.058, 100.059, 101.6, 101.666, 97.0215
FFT, 4, OVERHEAD, 23.0791, 182.524, 80.876, 160.08, 84.5442, 171.481, 188.341, 187.34, 91.9216, 167.666, 186.063, 186.802, 34.6201, 32.4289, 32.5952, 32.8874
